CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
29014,MR.,RYAN,POWELL,2/4/1950,M,M,ryan11@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,Y
29015,MRS.,TRINITY,MURPHY,2/3/1950,M,F,trinity13@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,Y
29016,MR.,JACKSON,PEREZ,3/20/1950,S,M,jackson33@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,N
29017,MR.,GABRIEL,LONG,6/26/1950,M,M,gabriel6@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
29018,MR.,DREW,LUO,6/13/1950,M,M,drew6@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,Y
29019,MR.,ISAIAH,MORRIS,6/26/1950,S,M,isaiah18@bmc-switzerland-com,"$70,000 ",4,Partial College,Professional,N
29020,MR.,JACKSON,YOUNG,1/18/1950,S,M,jackson48@bmc-switzerland-com,"$80,000 ",3,Bachelors,Management,Y
29021,MR.,WILLIAM,CLARK,8/18/1951,S,M,william14@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
29022,MRS.,SYDNEY,DIAZ,11/3/1951,S,F,sydney43@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
29023,MR.,DALTON,CAMPBELL,12/24/1951,M,M,dalton41@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,Y
29024,MRS.,DEANNA,BLANCO,9/9/1951,S,F,deanna42@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,Y
29025,MR.,MIGUEL,HAYES,2/3/1951,S,M,miguel69@bmc-switzerland-com,"$60,000 ",2,Partial College,Professional,Y
29026,MRS.,SYDNEY,MITCHELL,4/25/1952,M,F,sydney52@bmc-switzerland-com,"$40,000 ",2,Partial High School,Skilled Manual,N
29027,MR.,JACOB,WALKER,9/26/1952,S,M,jacob19@bmc-switzerland-com,"$70,000 ",2,High School,Professional,N
29028,MR.,SAMUEL,PARKER,11/2/1952,S,M,samuel30@bmc-switzerland-com,"$70,000 ",2,Partial High School,Skilled Manual,Y
29029,MR.,MARCUS,BENNETT,8/27/1952,S,M,marcus50@bmc-switzerland-com,"$70,000 ",2,Partial High School,Skilled Manual,Y
29031,MR.,BRANDON,CHEN,6/10/1952,M,M,brandon22@bmc-switzerland-com,"$70,000 ",2,Partial High School,Skilled Manual,Y
29032,MRS.,TAYLOR,RAMIREZ,2/10/1952,S,F,taylor19@bmc-switzerland-com,"$70,000 ",2,Partial High School,Skilled Manual,N
29033,MRS.,NATALIE,COOPER,9/16/1953,M,F,natalie11@bmc-switzerland-com,"$60,000 ",3,High School,Professional,N
29034,MR.,JONATHAN,PATTERSON,1/15/1953,M,M,jonathan10@bmc-switzerland-com,"$60,000 ",3,High School,Professional,N
29035,MR.,ELIJAH,SCOTT,8/22/1953,S,M,elijah40@bmc-switzerland-com,"$60,000 ",3,Partial High School,Skilled Manual,Y
29036,MRS.,REBECCA,BAKER,10/25/1953,M,F,rebecca18@bmc-switzerland-com,"$60,000 ",3,Partial High School,Skilled Manual,Y
29037,MR.,BRANDON,LEWIS,10/16/1966,M,M,brandon51@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
29038,MS.,VANESSA,HUGHES,10/23/1966,S,F,vanessa12@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
29039,MR.,XAVIER,HAYES,10/26/1969,S,M,xavier63@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,N
29040,MRS.,COLLEEN,LIU,3/20/1969,S,F,colleen4@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,N
29041,MR.,CHARLES,COLLINS,4/10/1972,S,M,charles45@bmc-switzerland-com,"$80,000 ",0,Bachelors,Management,Y
29042,MR.,EDWARD,JACKSON,2/2/1968,M,M,edward34@bmc-switzerland-com,"$80,000 ",0,Bachelors,Management,Y
29043,MR.,LUKE,ALEXANDER,7/15/1968,M,M,luke8@bmc-switzerland-com,"$80,000 ",0,Bachelors,Management,Y
29044,MRS.,OLIVIA,WILSON,3/2/1968,S,F,olivia6@bmc-switzerland-com,"$80,000 ",4,Bachelors,Management,Y
29045,MS.,ANNA,JONES,11/10/1967,S,F,anna64@bmc-switzerland-com,"$110,000 ",0,Graduate Degree,Management,N
29046,MRS.,GABRIELLA,RICHARDSON,2/19/1963,S,F,gabriella7@bmc-switzerland-com,"$80,000 ",4,Bachelors,Management,N
29047,MR.,JACK,LOPEZ,6/2/1963,M,M,jack48@bmc-switzerland-com,"$80,000 ",4,Bachelors,Management,Y
29048,MR.,WILLIAM,HARRIS,10/3/1968,S,M,william9@bmc-switzerland-com,"$110,000 ",2,Bachelors,Management,N
29049,MS.,KELLY,SIMMONS,9/26/1979,S,F,kelly20@bmc-switzerland-com,"$40,000 ",0,High School,Skilled Manual,Y
29050,MR.,JACK,RUSSELL,7/22/1979,S,M,jack20@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,Y
29051,MS.,MICHELE,SHE,8/25/1979,S,F,michele0@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,N
29052,MR.,IAN,PETERSON,2/4/1979,S,M,ian71@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,Y
29053,MR.,NELSON,GOMEZ,10/3/1944,S,M,nelson1@bmc-switzerland-com,"$10,000 ",5,High School,Skilled Manual,N
29054,MRS.,ABBY,KAPOOR,9/3/1944,M,F,abby0@bmc-switzerland-com,"$20,000 ",3,High School,Skilled Manual,Y
29055,MRS.,MONICA,SAI,11/11/1944,M,F,monica6@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,Y
29056,MS.,ANGELICA,GRIFFIN,3/5/1979,M,F,angelica20@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
29057,MS.,LATOYA,ANDERSEN,5/9/1978,S,F,latoya11@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,N
29058,MS.,OLIVIA,REED,1/3/1978,S,F,olivia28@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29059,MS.,JOCELYN,PERRY,6/20/1978,S,F,jocelyn8@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
29060,MR.,DAVID,WASHINGTON,4/1/1978,S,M,david46@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29061,MR.,JAIME,KUMAR,4/19/1945,S,M,jaime31@bmc-switzerland-com,"$10,000 ",2,Partial High School,Clerical,Y
29062,MR.,DENNIS,LIU,4/21/1945,M,M,dennis5@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,Y
29063,MR.,ALAN,LIANG,8/25/1946,S,M,alan20@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,N
29064,MR.,JOSE,BUTLER,12/10/1946,S,M,jose8@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,Y
29065,MRS.,PAMELA,RODRIGUEZ,2/21/1946,S,F,pamela22@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,N
29066,MR.,RICKY,SUAREZ,1/28/1946,M,M,ricky20@bmc-switzerland-com,"$40,000 ",2,Bachelors,Management,Y
29067,MR.,RUSSELL,CHANDER,5/10/1946,M,M,russell18@bmc-switzerland-com,"$40,000 ",2,Bachelors,Management,Y
29068,MRS.,CASSANDRA,MADAN,3/18/1947,S,F,cassandra8@bmc-switzerland-com,"$20,000 ",4,High School,Skilled Manual,N
29071,MS.,MEGAN,THOMAS,11/18/1977,S,F,megan14@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
29072,MS.,EMMA,RAMIREZ,8/18/1977,S,F,emma43@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
29073,MS.,MELANIE,BARNES,2/19/1977,S,F,melanie18@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
29074,MS.,JOAN,LONG,7/28/1977,S,F,joan9@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,N
29075,MR.,JACK,WRIGHT,7/5/1977,S,M,jack56@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,Y
29076,MS.,MEGAN,MILLER,3/4/1977,S,F,megan9@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29077,MR.,BLAKE,HENDERSON,11/23/1977,S,M,blake52@bmc-switzerland-com,"$70,000 ",0,Partial College,Skilled Manual,Y
29078,MS.,VICTORIA,SANDERS,9/27/1977,M,F,victoria47@bmc-switzerland-com,"$70,000 ",0,Partial College,Skilled Manual,Y
29079,MR.,BRIAN,ROGERS,6/7/1976,M,M,brian31@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29080,MRS.,YOLANDA,NARA,7/17/1949,M,F,yolanda15@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29081,MR.,DARREN,LOPEZ,3/17/1949,S,M,darren18@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29082,MRS.,SABRINA,RAMOS,1/22/1949,S,F,sabrina11@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29083,MRS.,TONI,SULLIVAN,8/21/1950,S,F,toni13@bmc-switzerland-com,"$10,000 ",2,Partial High School,Clerical,Y
29084,MRS.,BETH,HERNANDEZ,6/23/1950,S,F,beth6@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29085,MR.,BRAD,GOEL,11/27/1950,M,M,brad20@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29086,MR.,FRANK,DIAZ,1/13/1950,S,M,frank33@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,N
29087,MR.,STEVE,YE,10/16/1950,M,M,steve13@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29088,MRS.,TAMARA,ANAND,3/1/1950,S,F,tamara31@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29089,MR.,NOAH,HENDERSON,1/13/1980,S,M,noah1@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,Y
29090,MRS.,LACEY,YE,8/21/1952,M,F,lacey22@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,N
29091,MRS.,MALLORY,HERNANDEZ,10/12/1952,M,F,mallory11@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29092,MR.,JESSIE,MA,11/26/1952,S,M,jessie20@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,N
29093,MR.,ERIK,BLANCO,10/5/1952,M,M,erik16@bmc-switzerland-com,"$20,000 ",2,Partial High School,Clerical,Y
29094,MR.,JESSIE,HE,6/26/1952,M,M,jessie23@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,Y
29095,MR.,JAIME,JIMENEZ,3/28/1952,M,M,jaime47@bmc-switzerland-com,"$40,000 ",3,High School,Skilled Manual,N
29096,MRS.,MARGARET,STEWART,2/10/1953,M,F,margaret6@bmc-switzerland-com,"$40,000 ",2,Partial College,Skilled Manual,Y
29097,MRS.,BONNIE,BECK,12/10/1953,S,F,bonnie26@bmc-switzerland-com,"$40,000 ",2,Partial College,Skilled Manual,Y
29098,MR.,JIMMY,GILL,4/10/1953,M,M,jimmy17@bmc-switzerland-com,"$40,000 ",2,Partial College,Skilled Manual,N
29099,MR.,TONY,SHEN,7/12/1953,M,M,tony5@bmc-switzerland-com,"$40,000 ",2,Partial College,Skilled Manual,Y
29100,MRS.,VANESSA,DIAZ,1/19/1954,S,F,vanessa22@bmc-switzerland-com,"$40,000 ",3,Partial High School,Clerical,Y
29101,MRS.,MONIQUE,RUBIO,6/8/1954,S,F,monique17@bmc-switzerland-com,"$40,000 ",3,Partial High School,Clerical,Y
29102,MRS.,MARIE,MEHTA,3/25/1955,S,F,marie15@bmc-switzerland-com,"$80,000 ",2,Partial College,Skilled Manual,N
29103,MR.,KARL,RAJI,11/8/1955,M,M,karl21@bmc-switzerland-com,"$80,000 ",2,Partial College,Skilled Manual,Y
29104,MR.,NATHAN,ZHANG,7/16/1975,M,M,nathan20@bmc-switzerland-com,"$40,000 ",0,Partial College,Skilled Manual,N
29106,MR.,CALVIN,BECK,3/7/1975,S,M,calvin19@bmc-switzerland-com,"$40,000 ",0,High School,Skilled Manual,N
29107,MS.,TONYA,LUO,4/17/1975,S,F,tonya6@bmc-switzerland-com,"$40,000 ",0,High School,Skilled Manual,Y
29108,MR.,SETH,EVANS,6/22/1975,S,M,seth45@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29109,MS.,ELIZABETH,MILLER,7/17/1974,M,F,elizabeth10@bmc-switzerland-com,"$50,000 ",0,High School,Skilled Manual,Y
29110,MS.,SYDNEY,SMITH,4/11/1973,S,F,sydney64@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,Y
29111,MR.,DALE,ANAND,11/25/1973,S,M,dale20@bmc-switzerland-com,"$70,000 ",0,Partial College,Professional,N
29112,MR.,EDWARD,POWELL,6/24/1976,S,M,edward57@bmc-switzerland-com,"$60,000 ",0,Partial College,Professional,N
29113,MRS.,ALÍCIA,ANAND,5/26/1956,S,F,alícia18@bmc-switzerland-com,"$80,000 ",2,High School,Skilled Manual,N
29114,MR.,LEVI,RAMAN,9/19/1956,M,M,levi11@bmc-switzerland-com,"$80,000 ",2,High School,Skilled Manual,Y
29115,MRS.,JACQUELYN,MUNOZ,2/8/1957,M,F,jacquelyn7@bmc-switzerland-com,"$70,000 ",2,High School,Skilled Manual,Y
29116,MRS.,JANELLE,PATEL,5/8/1958,M,F,janelle3@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
29117,MR.,GLENN,SHE,2/4/1958,S,M,glenn24@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,N
29118,MR.,NOAH,GRIFFIN,2/6/1958,S,M,noah18@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,N
29119,MR.,LEE,OLIVER,10/13/1958,S,M,lee20@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,N
29120,MRS.,KAITLYN,BROWN,3/23/1958,S,F,kaitlyn27@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
29121,MRS.,JULIE,LUO,3/16/1959,S,F,julie10@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
29122,MR.,SHANNON,MUNOZ,3/5/1959,M,M,shannon28@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
29123,MRS.,TONYA,GOEL,12/20/1959,M,F,tonya19@bmc-switzerland-com,"$100,000 ",1,Bachelors,Management,Y
29124,MR.,ANGEL,EDWARDS,1/14/1974,M,M,angel23@bmc-switzerland-com,"$50,000 ",0,High School,Professional,Y
29125,MS.,ANDREA,REED,12/10/1974,M,F,andrea20@bmc-switzerland-com,"$60,000 ",0,Partial College,Professional,Y
29126,MS.,CHLOE,COX,9/26/1974,S,F,chloe56@bmc-switzerland-com,"$60,000 ",0,Partial College,Professional,N
29127,MR.,BRYAN,MURPHY,11/19/1966,M,M,bryan15@bmc-switzerland-com,"$120,000 ",2,Bachelors,Management,Y
29128,MS.,ALYSSA,REED,9/14/1966,M,F,alyssa28@bmc-switzerland-com,"$140,000 ",0,Graduate Degree,Management,Y
29129,MR.,TIMOTHY,WATSON,3/1/1966,M,M,timothy2@bmc-switzerland-com,"$140,000 ",1,Graduate Degree,Management,Y
29130,MRS.,HANNAH,WASHINGTON,9/22/1957,M,F,hannah35@bmc-switzerland-com,"$70,000 ",2,Partial High School,Skilled Manual,Y
29131,MR.,BRANDON,COLEMAN,5/16/1964,S,M,brandon3@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
29132,MS.,BRIANNA,COOK,6/16/1964,S,F,brianna29@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,Y
29133,MRS.,SYDNEY,KING,3/17/1964,S,F,sydney60@bmc-switzerland-com,"$60,000 ",4,Bachelors,Skilled Manual,N
29134,MR.,PEDRO,DOMINGUEZ,3/16/1964,M,M,pedro33@bmc-switzerland-com,"$60,000 ",4,Bachelors,Skilled Manual,N
29135,MR.,ADAM,ALLEN,10/4/1964,M,M,adam52@bmc-switzerland-com,"$60,000 ",4,Bachelors,Skilled Manual,Y
29136,,CAROLINE,BRYANT,5/8/1964,M,NA,caroline19@bmc-switzerland-com,"$60,000 ",4,Bachelors,Skilled Manual,Y
29137,MR.,JACK,ALLEN,7/20/1963,M,M,jack58@bmc-switzerland-com,"$70,000 ",4,Bachelors,Skilled Manual,Y
29139,MRS.,RILEY,COLEMAN,8/22/1968,S,F,riley4@bmc-switzerland-com,"$60,000 ",2,Graduate Degree,Professional,N
29140,MR.,RICHARD,WARD,11/28/1963,S,M,richard84@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Professional,Y
29141,MRS.,SUZANNE,WANG,7/17/1962,S,F,suzanne2@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,N
29142,MRS.,ASHLEY,SMITH,5/24/1962,M,F,ashley0@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,Y
29143,MRS.,GRACE,JENKINS,3/16/1962,S,F,grace54@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,N
29144,MR.,BRANDON,ZHANG,2/11/1962,M,M,brandon20@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29145,MRS.,SHELBY,GRAY,8/10/1962,M,F,shelby6@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29146,MR.,IAN,HENDERSON,10/8/1962,M,M,ian45@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29147,MRS.,MARY,ROBERTS,2/14/1961,S,F,mary17@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,N
29148,MRS.,GABRIELLA,MURPHY,11/13/1961,S,F,gabriella13@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
29149,MRS.,ARIANA,BELL,8/20/1961,M,F,ariana12@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29150,MR.,WYATT,GRIFFIN,7/12/1961,M,M,wyatt49@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29151,MRS.,CAROLINE,LONG,3/23/1961,M,F,caroline10@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29152,MR.,STEVEN,SANDERS,7/25/1961,M,M,steven13@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,N
29153,MR.,PEDRO,ARUN,3/17/1960,S,M,pedro7@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
29154,MR.,EDUARDO,BENNETT,9/16/1967,S,M,eduardo45@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29155,MS.,GABRIELLA,KELLY,10/8/1967,S,F,gabriella0@bmc-switzerland-com,"$60,000 ",0,Partial College,Skilled Manual,N
29156,MS.,ASHLEY,BARNES,10/22/1967,S,F,ashley29@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
29157,MR.,SETH,POWELL,4/27/1967,S,M,seth56@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
29158,MR.,IAN,EDWARDS,12/11/1960,M,M,ian38@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29159,MRS.,EMMA,MORGAN,7/14/1960,M,F,emma30@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
29160,MR.,LOGAN,BAKER,2/26/1959,S,M,logan41@bmc-switzerland-com,"$60,000 ",5,Bachelors,Professional,Y
29161,MR.,THOMAS,MARTINEZ,7/24/1959,S,M,thomas81@bmc-switzerland-com,"$60,000 ",5,Bachelors,Professional,N
29162,MR.,XAVIER,MURPHY,2/13/1959,M,M,xavier82@bmc-switzerland-com,"$60,000 ",4,Bachelors,Professional,Y
29163,MR.,MASON,MURPHY,2/6/1959,S,M,mason14@bmc-switzerland-com,"$60,000 ",4,Bachelors,Professional,N
29164,MRS.,JENNIFER,JAMES,9/23/1959,M,F,jennifer70@bmc-switzerland-com,"$60,000 ",4,Bachelors,Professional,Y
29165,MR.,BENJAMIN,PERRY,6/17/1959,S,M,benjamin8@bmc-switzerland-com,"$70,000 ",2,Graduate Degree,Professional,N
29166,MR.,JAIME,HERNANDEZ,5/2/1959,S,M,jaime46@bmc-switzerland-com,"$80,000 ",2,Graduate Degree,Professional,N
29167,MRS.,DAWN,SHEN,3/12/1959,S,F,dawn26@bmc-switzerland-com,"$80,000 ",2,Graduate Degree,Professional,N
29168,MR.,DERRICK,ROMERO,2/26/1959,S,M,derrick9@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Professional,N
29169,MRS.,VICTORIA,BAILEY,9/18/1958,S,F,victoria33@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,N
29170,MRS.,ALEXANDRA,ADAMS,10/16/1958,S,F,alexandra57@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,N
29171,MR.,JAY,ALVAREZ,5/4/1958,M,M,jay34@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
29172,MR.,ARTURO,CARSON,10/24/1958,S,M,arturo41@bmc-switzerland-com,"$70,000 ",5,Bachelors,Professional,Y
29173,MR.,RICHARD,BRADLEY,11/20/1958,S,M,richard57@bmc-switzerland-com,"$70,000 ",5,Bachelors,Professional,N
29174,MR.,RICHARD,PARKER,11/15/1958,S,M,richard36@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Professional,N
29175,MR.,SEAN,RIVERA,8/6/1958,M,M,sean24@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Professional,Y
29177,MR.,FRANK,MARTIN,11/6/1929,M,M,frank30@bmc-switzerland-com,"$70,000 ",3,Graduate Degree,Management,Y
29178,MRS.,CANDICE,SHE,9/1/1969,M,F,candice7@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Management,Y
29179,MRS.,PATRICIA,MEHTA,6/10/1969,M,F,patricia17@bmc-switzerland-com,"$80,000 ",1,Graduate Degree,Management,Y
29180,MR.,ERIK,GOMEZ,4/5/1969,M,M,erik2@bmc-switzerland-com,"$100,000 ",1,Graduate Degree,Management,Y
29181,MRS.,MELINDA,SUAREZ,5/13/1968,S,F,melinda14@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,N
29182,MR.,WESLEY,XU,12/26/1968,M,M,wesley12@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
29183,MRS.,GABRIELLE,SIMMONS,11/24/1970,M,F,gabrielle37@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Management,Y
29184,MRS.,KRISTI,MADAN,4/12/1970,M,F,kristi24@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Management,Y
29185,MR.,WARREN,LI,9/21/1968,M,M,warren20@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
29186,MR.,MATHEW,SERRANO,6/19/1968,S,M,mathew12@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,N
29187,MR.,JEROME,RAMOS,4/12/1968,M,M,jerome16@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
29188,MR.,COLIN,KUMAR,9/19/1968,S,M,colin31@bmc-switzerland-com,"$70,000 ",5,Bachelors,Professional,Y
29189,MR.,ROY,DOMINGUEZ,6/23/1967,S,M,roy32@bmc-switzerland-com,"$70,000 ",5,Bachelors,Professional,N
29190,MRS.,KAITLIN,SURI,8/11/1969,S,F,kaitlin0@bmc-switzerland-com,"$120,000 ",1,Graduate Degree,Management,N
29191,MRS.,CHELSEA,WEBER,11/19/1969,S,F,chelsea4@bmc-switzerland-com,"$140,000 ",1,Graduate Degree,Management,N
29192,MRS.,JESSICA,RAMIREZ,10/27/1967,M,F,jessica19@bmc-switzerland-com,"$70,000 ",5,Bachelors,Professional,Y
29193,MR.,ALEJANDRO,LIANG,9/6/1966,S,M,alejandro20@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Management,Y
29194,MS.,GRACE,POWELL,10/25/1966,M,F,grace56@bmc-switzerland-com,"$80,000 ",0,Bachelors,Professional,Y
29195,MS.,BARBARA,XU,10/10/1966,M,F,barbara22@bmc-switzerland-com,"$80,000 ",0,Bachelors,Professional,N
29196,MR.,DARREN,SERRANO,1/21/1966,M,M,darren39@bmc-switzerland-com,"$80,000 ",2,Bachelors,Professional,Y
29197,MRS.,MORGAN,BROWN,7/4/1953,S,F,morgan27@bmc-switzerland-com,"$60,000 ",3,Partial High School,Skilled Manual,N
29198,MRS.,FAITH,RAMIREZ,7/6/1953,M,F,faith28@bmc-switzerland-com,"$60,000 ",3,Partial High School,Skilled Manual,Y
29199,MR.,JAMES,WILSON,10/7/1953,S,M,james72@bmc-switzerland-com,"$60,000 ",3,Partial High School,Skilled Manual,N
29200,MR.,JACKSON,COLLINS,2/25/1957,M,M,jackson32@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
29201,MRS.,KARA,JAI,5/18/1957,S,F,kara10@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,N
29202,MR.,JERRY,KUMAR,11/18/1957,M,M,jerry8@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,Y
29203,MRS.,LAURA,HU,4/28/1957,M,F,laura26@bmc-switzerland-com,"$70,000 ",3,Partial College,Professional,Y
29204,MR.,AUSTIN,SHARMA,11/26/1957,S,M,austin27@bmc-switzerland-com,"$80,000 ",2,Partial College,Professional,N
29205,MR.,DAVID,LONG,11/16/1956,M,M,david42@bmc-switzerland-com,"$80,000 ",2,Partial High School,Skilled Manual,Y
29206,MR.,NICHOLAS,ANDERSON,8/23/1956,M,M,nicholas11@bmc-switzerland-com,"$80,000 ",2,Partial High School,Skilled Manual,Y
29207,MRS.,KATELYN,JAMES,1/27/1956,M,F,katelyn6@bmc-switzerland-com,"$60,000 ",2,High School,Professional,Y
29208,MRS.,AMBER,LOPEZ,11/12/1956,M,F,amber21@bmc-switzerland-com,"$60,000 ",2,High School,Professional,N
29209,MR.,JORDAN,EVANS,9/5/1965,M,M,jordan54@bmc-switzerland-com,"$80,000 ",4,Partial College,Professional,Y
29210,MR.,DEVIN,PETERSON,8/7/1965,M,M,devin72@bmc-switzerland-com,"$100,000 ",3,Bachelors,Management,Y
29211,MRS.,STEPHANIE,ROSS,6/14/1965,M,F,stephanie31@bmc-switzerland-com,"$100,000 ",4,Bachelors,Management,Y
29212,MRS.,JOCELYN,GONZALES,12/15/1965,S,F,jocelyn16@bmc-switzerland-com,"$100,000 ",4,Bachelors,Management,Y
29213,MRS.,JODI,LUO,10/6/1964,S,F,jodi6@bmc-switzerland-com,"$80,000 ",4,Bachelors,Management,N
29214,MR.,JOSEPH,MARTINEZ,6/25/1964,S,M,joseph24@bmc-switzerland-com,"$80,000 ",4,Partial College,Professional,Y
29215,MRS.,ABIGAIL,BARNES,3/13/1964,S,F,abigail71@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,N
29216,MR.,ANTONIO,WOOD,5/19/1964,S,M,antonio2@bmc-switzerland-com,"$80,000 ",5,Partial College,Professional,N
29217,MRS.,ALEXIS,WILSON,11/23/1964,M,F,alexis6@bmc-switzerland-com,"$100,000 ",5,Partial College,Professional,Y
29218,MR.,BRANDON,MOORE,4/1/1964,S,M,brandon47@bmc-switzerland-com,"$100,000 ",5,Partial College,Professional,Y
29219,MR.,DARREN,ARUN,6/17/1964,S,M,darren9@bmc-switzerland-com,"$140,000 ",2,Graduate Degree,Management,N
29220,MRS.,MELINDA,RAMOS,3/23/1964,S,F,melinda12@bmc-switzerland-com,"$140,000 ",2,Graduate Degree,Management,N
